ID	GeneID	geneSymbol	PValue	FDR	IncLevelDifference	PSI_1	PSI_2	Chr	Strand	exon_long	exon_short	exon_flanking
1636	LOC409821	NA	1	1	-0.074	1,1,1,1,0.63	1,NA,1	chrNC_037639.1	+	15715410-15715466	15715413-15715466	15715244-15715300
1637	LOC410045	NA	6.83387534868e-05	0.000325422635651429	-0.115	0.257,0.143,0.099,0.123,0.14	0.303,0.349,0.151	chrNC_037640.1	+	7105645-7111153	7106032-7111153	7105362-7105407
1639	LOC552063	NA	1.19968220159e-05	6.41255519780846e-05	0.04	0.937,0.902,0.911,0.912,0.919	0.858,0.891,0.88	chrNC_037643.1	+	575306-575468	575330-575468	574765-574993
1650	LOC410705	NA	0.518324683934	0.901087471401447	0.124	1,1,0.897,1,0.985	1,0.556,1	chrNC_037638.1	+	17617695-17619197	17618049-17619197	17617498-17617625
1651	LOC410874	NA	0.730088034205	1	0.002	0.907,0.89,0.849,0.767,0.876	0.796,0.884,0.888	chrNC_037639.1	+	10248965-10250395	10249034-10250395	10248547-10248689
1653	LOC408953	NA	6.33937347061e-14	9.11047684399042e-13	0.143	0.827,0.886,0.839,0.856,0.845	0.723,0.663,0.736	chrNC_037644.1	-	897673-897991	897673-897979	899221-899364
1655	LOC412696	NA	0.683549082144	1	-0.01	0,0.047,0,0.031,0	0.02,0.04,0.018	chrNC_037653.1	-	2814830-2815055	2814830-2815052	2815164-2815343
1657	LOC100577050	NA	0.00765946682602	0.0249765222587609	0.402	1,0.667,1,0.522,1	0.112,1,0.195	chrNC_037651.1	-	6792090-6792286	6792090-6792230	6792468-6792536
1658	LOC100577050	NA	0.246805352992	0.490190667797519	-0.022	0.421,0.228,1,0.592,1	0.744,1,0.267	chrNC_037651.1	-	6792090-6792286	6792090-6792230	6792472-6792536
1660	LOC413504	NA	0.25911480017	0.510917776681773	-0.08	0.495,0.939,0.858,0.812,0.857	0.862,0.901,0.854	chrNC_037647.1	+	10346927-10347108	10346930-10347108	10346461-10346721
1661	LOC413504	NA	5.34147593934e-08	3.92034931327706e-07	-0.366	1,0.541,0.437,0.318,0.561	1,1,0.813	chrNC_037647.1	+	10348756-10348935	10348804-10348935	10346927-10347108
1662	LOC413504	NA	0.12357000681	0.281107124496682	0.028	0.159,0.324,0.263,0.176,0.269	0.116,0.309,0.207	chrNC_037647.1	+	10348756-10348935	10348804-10348935	10347854-10347874
1663	LOC413504	NA	0	0	-0.885	0,0.03,0.034,0.04,0.039	0.926,0.903,0.912	chrNC_037647.1	+	10350152-10350231	10350173-10350231	10349091-10349194
1664	LOC413504	NA	1	1	-0.007	1,1,0.986,0.986,0.992	1,1,1	chrNC_037647.1	+	10361900-10362113	10361945-10362113	10350829-10350905
1665	LOC413504	NA	0.0740613061903	0.182117966041721	0.083	0.953,0.802,0.664,0.766,0.73	0.805,0.618,0.676	chrNC_037647.1	+	10361900-10362113	10361945-10362113	10358925-10359077
1666	LOC552085	NA	1	1	0.475	1,1,1,1,NA	0.737,0.26,0.578	chrNC_037648.1	-	7091286-7091518	7091286-7091513	7091830-7092031
1667	LOC552085	NA	1	1	0.494	NA,1,1,NA,1	0.578,0.258,0.682	chrNC_037648.1	-	7091286-7091636	7091286-7091513	7091830-7092031
1668	LOC552085	NA	1	1	-0.16	0,0.358,NA,0,1	0.3,0.582,0.616	chrNC_037648.1	-	7091286-7091636	7091286-7091518	7091830-7092031
1669	LOC408655	NA	1.61994020099e-05	8.47027556073203e-05	-0.02	0.98,0.947,0.971,0.922,0.944	1,0.936,0.981	chrNC_037639.1	-	15994588-15994848	15994588-15994813	15994951-15995178
1670	LOC411591	NA	0.012219941689	0.0377311491322365	-0.044	0.816,0.922,0.914,0.918,0.929	0.947,0.941,0.944	chrNC_037647.1	+	8423504-8425114	8423531-8425114	8423333-8423434
1671	LOC413591	NA	0.577570095117	0.979546362594915	-0.078	1,1,0.889,0.472,0.959	0.941,0.989,0.896	chrNC_037641.1	-	10221499-10221737	10221499-10221719	10221902-10222056
1672	LOC413303	NA	0.082486473449	0.20057501142614	0.049	0.638,0.679,0.596,0.703,0.74	0.622,0.662,0.582	chrNC_037638.1	+	4802492-4802759	4802525-4802759	4801886-4802054
1673	LOC550885	NA	1.31739925036e-05	6.97959867740397e-05	-0.034	0.049,0.054,0.028,0.032,0.119	0.091,0.102,0.079	chrNC_037647.1	-	8039067-8039405	8039067-8039278	8039491-8039617
1674	LOC410862	NA	2.87070677384e-05	0.000144135904962678	-0.097	0.667,0.738,0.76,0.771,0.727	0.835,0.87,0.783	chrNC_037639.1	-	11585964-11586238	11585964-11586118	11587197-11587472
1675	LOC408688	NA	0.204033503038	0.420960640591931	0.068	0,0.59,0.481,0.304,0.41	0.378,0.255,0.233	chrNC_037639.1	+	11741612-11741770	11741624-11741770	11741247-11741520
1676	LOC100578680	NA	6.08032513227e-11	6.6030680169448e-10	-0.204	0.736,0.866,0.751,0.768,0.803	1,0.966,1	chrNC_037643.1	-	98163-98371	98163-98320	99238-99395
1677	LOC100577291	NA	0.0747954208341	0.183681312400491	-0.036	0.666,1,0.984,0.571,1	0.961,0.92,0.759	chrNC_037638.1	-	6783683-6784010	6783683-6783935	6784619-6785042
1678	LOC100577291	NA	0.21950799664	0.445701516020305	0.051	1,1,0.932,1,0.932	0.826,0.94,1	chrNC_037638.1	-	6783683-6784010	6783683-6783935	6784702-6785047
1679	LOC552787	NA	0.792586381084	1	0.021	0.932,0.951,1,0.791,1	0.892,0.872,0.977	chrNC_037642.1	+	13390987-13391181	13390991-13391181	13390749-13390891
1680	LOC552192	NA	0.000456441003025	0.00189854143372617	-0.075	0.644,0.666,0.614,0.664,0.673	0.748,0.715,0.719	chrNC_037640.1	+	6899091-6900120	6899098-6900120	6898421-6898621
1681	LOC552192	NA	1	1	0.137	1,0.972,NA,1,1	0.66,1,0.907	chrNC_037640.1	+	6899091-6900120	6899098-6900120	6898476-6898763
1682	LOC408749	NA	0.90619727305	1	-0.012	0.447,0.523,0.72,0.483,0.545	0.576,0.571,0.52	chrNC_037640.1	-	5280732-5280856	5280732-5280847	5280971-5281089
1683	LOC408749	NA	0.329867139401	0.621901912460644	-0.048	0,0.156,0.486,0.185,0.206	0.324,0.2,0.239	chrNC_037640.1	-	5280732-5280862	5280732-5280847	5280971-5281089
1684	LOC408749	NA	0.178897389503	0.379959057351504	-0.038	0,0.051,0.228,0.107,0.171	0.231,0.052,0.165	chrNC_037640.1	-	5280732-5280862	5280732-5280856	5280971-5281089
1685	LOC725491	NA	0.381259336863	0.701166596529655	-0.014	0.374,0.258,0.151,0.269,0.253	0.329,0.211,0.286	chrNC_037639.1	-	12133396-12133546	12133396-12133532	12133633-12133789
1686	LOC102655407	NA	2.99427149741e-12	3.68525722758154e-11	-0.268	0.479,0.198,0.223,0.344,0.308	0.534,0.602,0.598	chrNC_037648.1	+	10618812-10618941	10618900-10618941	10618514-10618614
1687	LOC102655407	NA	0.064323989409	0.162331834470662	-0.071	0.759,0.626,0.568,0.704,0.47	0.745,0.694,0.65	chrNC_037648.1	+	10622956-10623494	10623102-10623494	10620767-10620826
1688	LOC727127	NA	0.905166309091	1	-0.005	1,0.836,0.962,0.901,1	0.89,0.972,0.973	chrNC_037638.1	+	27725173-27725301	27725191-27725301	27724871-27725091
1689	LOC727284	NA	0.0207871941499	0.0601075493491084	0.05	0.185,0.213,0.133,0.069,0.164	0.111,0.08,0.117	chrNC_037651.1	-	10414253-10414626	10414253-10414614	10414687-10415020
1690	LOC552265	NA	0.896316817542	1	-0.002	1,0.896,0.933,0.791,1	0.915,0.924,0.938	chrNC_037649.1	+	7895386-7895523	7895418-7895523	7878931-7879136
1691	LOC552265	NA	1	1	0.083	NA,0.915,0.959,0.45,0.683	0.949,0.424,0.632	chrNC_037649.1	+	7899730-7899992	7899733-7899992	7899071-7899633
1692	LOC550930	NA	0.00031833441169	0.00138155983373599	-0.13	0.274,0.452,0.436,0.428,0.486	0.57,0.532,0.534	chrNC_037643.1	-	16070065-16070298	16070065-16070295	16070810-16071037
1693	LOC550930	NA	1	1	0.121	NA,1,1,NA,1	0.803,0.884,0.949	chrNC_037643.1	-	16070065-16070298	16070065-16070295	16093269-16093380
1697	LOC552074	NA	0.515617813268	0.898028121802032	-0.027	1,0.939,0.461,1,1	0.72,1,1	chrNC_037639.1	-	12609107-12609292	12609107-12609267	12610491-12610775
1698	LOC552074	NA	0.2712287639	0.529657472221318	-0.11	1,0.902,0.132,1,1	0.75,1,1	chrNC_037639.1	-	12609107-12609362	12609107-12609267	12610491-12610775
1701	LOC552074	NA	0.726410034892	1	-0.18	0.731,0,0.089,1,1	0.679,0.882,0.671	chrNC_037639.1	-	12609107-12609362	12609107-12609292	12610491-12610775
1702	LOC552074	NA	0.00248505407028	0.00888841992350522	0.195	1,1,1,1,1	1,1,0.416	chrNC_037639.1	-	12609107-12609292	12609107-12609267	12610703-12610802
1704	Err	NA	0.90405057328	1	-0.012	0.049,0.182,0.153,0.16,0.192	0.144,0.182,0.153	chrNC_037642.1	+	11463793-11464014	11463808-11464014	11463452-11463581
1705	LOC409678	NA	1	1	0.069	0,0.946,0.662,0.495,0.718	NA,0.495,NA	chrNC_037642.1	+	2959958-2960343	2959961-2960343	2959027-2959902
1706	LOC409678	NA	1	1	0.119	0.579,0.543,0.765,0.814,0.632	NA,0.25,0.846	chrNC_037642.1	+	2959958-2960343	2960114-2960343	2959027-2959902
1707	LOC409678	NA	1	1	0.115	0.704,0.44,0.733,0.814,0.624	NA,0.25,0.846	chrNC_037642.1	+	2959961-2960343	2960114-2960343	2959027-2959902
1708	LOC409678	NA	0.11062816252	0.256529072510145	0.058	0.077,0.31,0.174,0.235,0.253	0,0.396,0.058	chrNC_037642.1	+	2961636-2961719	2961649-2961719	2961188-2961342
1709	LOC408801	NA	6.34186491422e-05	0.000303196728966693	-0.084	0.898,0.899,0.9,0.946,0.939	1,1,1	chrNC_037641.1	-	9623256-9623502	9623256-9623499	9626518-9626665
1710	LOC102655928	NA	1	1	0.033	NA,NA,1,1,1	1,1,0.902	chrNC_037653.1	-	4752862-4753405	4752862-4753186	4753491-4754231
1712	LOC412065	NA	1	1	-0.188	0,1,1,1,NA	0.814,1,1	chrNC_037649.1	+	3088192-3088398	3088282-3088398	3088015-3088124
1713	LOC100577139	NA	0.465534078103	0.82651252145503	0.009	0.056,0.095,0.043,0.097,0.034	0.053,0.086,0.028	chrNC_037639.1	+	13856607-13857507	13856616-13857507	13855680-13856428
1714	LOC408623	NA	6.86262158212e-12	8.11344423501872e-11	-0.049	0.9,0.941,0.955,0.952,0.954	0.968,1,1	chrNC_037638.1	+	2531643-2531743	2531658-2531743	2530128-2530194
1715	LOC408623	NA	0.00111220072454	0.0042708507822336	-0.032	1,1,0.707,1,1	0.919,1,1	chrNC_037638.1	+	2531643-2531743	2531658-2531743	2530911-2530973
1716	LOC551133	NA	1.27532037764e-06	7.65192226584e-06	0.121	0.812,0.739,0.737,0.741,0.633	0.66,0.591,0.582	chrNC_037646.1	+	10067658-10067824	10067675-10067824	10067447-10067590
1717	LOC550920	NA	1	1	0.082	1,0.827,1,NA,1	0.918,0.864,0.843	chrNC_037641.1	-	3416751-3416840	3416751-3416825	3416915-3416994
1718	LOC410324	NA	0.0893347580416	0.21440341929984	-0.309	1,0.278,0.339,0.144,0.174	1,0.359,0.729	chrNC_037648.1	+	12175731-12175840	12175748-12175840	12173483-12173718
1719	LOC551891	NA	0.47932521098	0.847113774927835	-0.009	0.96,0.937,1,0.954,0.93	0.942,1,0.955	chrNC_037639.1	+	15265504-15265671	15265522-15265671	15265327-15265444
1720	LOC726280	NA	0.886269909098	1	0.008	1,0.924,0.963,0.965,0.965	0.952,0.939,0.975	chrNC_037639.1	-	14822014-14822326	14822014-14822323	14822403-14822813
1721	LOC726280	NA	0	0	-0.563	0.541,0.392,0.321,0.354,0.243	0.909,0.97,0.92	chrNC_037639.1	-	14825572-14825682	14825572-14825652	14826891-14827048
1722	LOC726280	NA	0	0	-0.415	0.686,0.61,0.505,0.486,0.479	0.961,0.986,0.958	chrNC_037639.1	-	14825572-14825685	14825572-14825652	14826891-14827048
1723	LOC726280	NA	0.204708753763	0.420994866350643	0.023	0.699,0.769,0.787,0.833,0.806	0.76,0.761,0.747	chrNC_037639.1	-	14825572-14825685	14825572-14825682	14826891-14827048
1724	LOC552257	NA	6.34077235162e-11	6.85488902877838e-10	-0.402	0.19,0.265,0.212,0.302,0.361	0.826,0.628,0.55	chrNC_037652.1	-	4939527-4939705	4939527-4939687	4943417-4943734
1725	LOC412175	NA	0.797565310919	1	-0.008	0.797,0.858,0.802,0.813,0.911	0.82,0.859,0.853	chrNC_037639.1	-	15117072-15117214	15117072-15117211	15117283-15117485
1728	LOC550780	NA	0.0394325654609	0.106096588684036	0.041	0.226,0.326,0.277,0.341,0.374	0.261,0.273,0.269	chrNC_037646.1	+	1622580-1622772	1622583-1622772	1621809-1622047
1729	LOC724852	NA	1	1	0.557	NA,NA,1,1,1	0.329,0,1	chrNC_037639.1	+	15348174-15348272	15348177-15348272	15345555-15345673
1730	LOC724852	NA	0.267103382742	0.524176765818122	-0.016	0.92,0.875,0.912,0.825,0.876	0.903,0.911,0.878	chrNC_037639.1	+	15348174-15348272	15348177-15348272	15346871-15347046
1731	LOC100577927	NA	0.185157654377	0.39117814305	0.081	0.435,0.149,0.151,0.198,0.299	0.202,0.156,0.139	chrNC_037639.1	-	15829029-15830721	15829029-15830644	15830812-15831014
1736	LOC409810	NA	0.00584687470025	0.0194625510133148	-0.041	0.928,0.909,0.885,0.83,1	0.912,0.983,0.958	chrNC_037643.1	+	7060923-7061494	7060947-7061494	7060634-7060857
1737	LOC725524	NA	0.148385188705	0.327249496599449	0.075	1,0.601,0.649,0.706,0.686	0.655,0.666,0.639	chrNC_037643.1	-	7098185-7098344	7098185-7098341	7098996-7099462
1738	LOC725524	NA	9.15958277781e-07	5.68036141259535e-06	0.059	1,1,1,1,1	0.942,0.948,0.932	chrNC_037643.1	-	7098185-7098344	7098185-7098341	7101161-7101238
1740	LOC408894	NA	0.0294755459036	0.0821618004281533	-0.047	0.4,0.228,0.131,0.239,0.207	0.267,0.289,0.308	chrNC_037643.1	+	7250906-7250992	7250918-7250992	7250765-7250827
1741	LOC551461	NA	0.0289361562807	0.0810347433765227	0.138	0.949,0.887,0.846,0.827,0.812	0.872,0.768,0.54	chrNC_037644.1	+	13386451-13386600	13386507-13386600	13386142-13386298
1742	LOC551461	NA	0.0240745826146	0.0681356111733962	-0.022	1,0.84,0.894,0.924,0.949	0.923,0.907,1	chrNC_037644.1	+	13389243-13389338	13389247-13389338	13389019-13389162
1744	LOC100577517	NA	1	1	0.022	1,1,1,1,1	1,0.934,1	chrNC_037643.1	-	7488519-7488738	7488519-7488735	7495057-7495134
1745	LOC725623	NA	4.54196675447e-05	0.000220662352443887	0.236	1,0.862,0.936,0.828,0.853	0.838,0.516,0.624	chrNC_037652.1	+	5784842-5785201	5784938-5785201	5784523-5784763
1746	LOC408890	NA	1	1	-0.088	NA,0.914,0.748,0.858,0.9	0.928,0.967,0.933	chrNC_037643.1	-	8142002-8142284	8142002-8142266	8142365-8142487
1747	LOC411822	NA	1.64237250935e-05	8.56890004878261e-05	0.067	1,0.981,0.801,1,1	0.934,0.89,0.844	chrNC_037646.1	+	11063180-11063217	11063185-11063217	11058307-11058427
1748	LOC412850	NA	1	1	0	1,0.977,1,1,1	1,1,0.985	chrNC_037640.1	+	4598936-4599117	4598989-4599117	4598602-4598729
1749	LOC100576836	NA	1	1	0.087	NA,NA,1,NA,NA	0.898,1,0.842	chrNC_037643.1	-	8500187-8500360	8500187-8500357	8500455-8500661
1750	LOC725217	NA	6.68687327732e-13	8.96564014836201e-12	-0.228	0.802,0.825,0.56,0.777,0.855	0.974,1,1	chrNC_037643.1	+	8505256-8505430	8505267-8505430	8505091-8505118
1752	LOC100577320	NA	0.00298820937157	0.0104696386741139	-0.159	0.192,0.177,0.383,0.256,0.298	0.35,0.562,0.35	chrNC_037652.1	+	7877230-7877316	7877238-7877316	7876408-7876803
1754	LOC100576703	NA	0.228366913993	0.460185217114358	-0.191	0.367,0.368,0.381,0.287,0.292	1,0,0.591	chrNC_037643.1	-	9018344-9018573	9018344-9018516	9018765-9018881
1755	LOC551496	NA	0	0	-0.388	0.336,0.294,0.49,0.424,0.571	0.803,0.835,0.796	chrNC_037647.1	-	10957401-10957614	10957401-10957566	10958128-10958418
1756	LOC551496	NA	0	0	-0.431	0.228,0.168,0.329,0.384,0.284	0.739,0.609,0.781	chrNC_037647.1	-	10957401-10957614	10957401-10957566	10958140-10958418
1757	LOC724816	NA	0.188133385379	0.395376641777233	-0.043	0.549,0.699,0.647,0.657,0.718	0.689,0.678,0.723	chrNC_037643.1	+	9149722-9149877	9149725-9149877	9149381-9149625
1758	LOC102654579	NA	1	1	-0.171	NA,0.154,0,0.159,0	0.141,0.364,0.244	chrNC_037646.1	+	5194422-5194775	5194546-5194775	5192727-5193455
1760	LOC408845	NA	1	1	-0.042	1,1,0.878,1,0.911	1,1,1	chrNC_037642.1	+	10461744-10462017	10461813-10462017	10460973-10461162
1761	LOC408845	NA	0.565693814554	0.9642508202625	0.118	1,1,0.742,1,1	1,1,0.49	chrNC_037642.1	+	10461744-10462017	10461828-10462017	10460973-10461162
1762	LOC408845	NA	4.42770657596e-05	0.000215985686632195	-0.118	1,0.835,0.74,0.835,1	1,1,1	chrNC_037642.1	+	10461744-10462017	10461831-10462017	10460973-10461162
1766	LOC727447	NA	0.584707352942	0.988237779620282	-0.014	1,0.926,0.933,0.958,0.744	0.935,0.926,0.917	chrNC_037648.1	+	918345-918565	918381-918565	917955-918261
1769	LOC410159	NA	2.7128410629e-10	2.72419186232636e-09	-0.215	0.229,0.419,0.304,0.378,0.276	0.564,0.492,0.552	chrNC_037643.1	+	12139742-12140086	12139775-12140086	12139417-12139608
1772	LOC411155	NA	1	1	-0.015	NA,1,0.941,1,1	1,1,1	chrNC_037643.1	+	12905081-12905232	12905090-12905232	12904506-12904690
1773	LOC100578875	NA	1.76453374579e-07	1.21343294839427e-06	-0.268	0.446,0.835,0.849,0.742,0.79	1,1,1	chrNC_037643.1	-	13028669-13028944	13028669-13028908	13029283-13029518
1774	LOC413368	NA	0.775316778305	1	0.037	1,0.909,0.954,0.846,0.856	0.751,0.968,0.909	chrNC_037643.1	+	13069089-13069267	13069092-13069267	13068479-13068588
1775	LOC413368	NA	0	0	0.367	0.836,0.861,0.847,0.931,0.91	0.48,0.441,0.608	chrNC_037643.1	+	13069089-13069267	13069119-13069267	13068479-13068588
1776	LOC413368	NA	1.07136521876e-13	1.49492821222326e-12	0.456	0.7,0.58,0.573,0.836,0.744	0.261,0.132,0.299	chrNC_037643.1	+	13069092-13069267	13069119-13069267	13068479-13068588
1779	LOC412355	NA	0.000193921341888	0.00088481220633308	0.067	0.815,0.956,1,0.931,0.93	1,0.867,0.711	chrNC_037647.1	+	11892089-11892411	11892092-11892411	11889479-11889620
1780	LOC412355	NA	7.00881060411e-07	4.42661722364842e-06	-0.098	1,0.895,0.709,1,0.872	0.99,1,0.99	chrNC_037647.1	+	11898719-11898850	11898766-11898850	11898316-11898411
1781	LOC412355	NA	3.51160874823e-08	2.65863122894385e-07	0.058	1,0.986,0.962,1,0.957	0.883,0.936,0.95	chrNC_037647.1	+	11898958-11899739	11899000-11899739	11898719-11898850
1782	LOC552008	NA	0.616441095143	1	-0.008	0.975,1,0.985,0.898,0.964	0.98,0.963,0.975	chrNC_037643.1	-	13191845-13192130	13191845-13192112	13192545-13192812
1783	LOC551967	NA	0	0	-0.402	0.251,0.658,0.755,0.697,0.529	1,0.991,0.949	chrNC_037647.1	-	9423418-9423713	9423418-9423623	9423794-9424051
1784	LOC551967	NA	0.0503497613009	0.132064947674492	0.1	1,0.982,0.8,0.777,1	0.7,1,0.736	chrNC_037647.1	-	9424946-9425049	9424946-9425038	9425170-9425295
1786	LOC409778	NA	9.35918009759e-14	1.31356913650386e-12	-0.469	0.202,0.218,0.308,0.222,0.249	0.522,0.808,0.797	chrNC_037649.1	+	5130879-5131063	5130900-5131063	5130023-5130229
1787	LOC551973	NA	0.085846701608	0.206859521946988	-0.028	0.364,0.333,0.191,0.278,0.259	0.36,0.283,0.296	chrNC_037643.1	-	13258595-13258887	13258595-13258875	13259458-13259571
1788	LOC551973	NA	0.68869199755	1	-0.008	0.649,0.735,0.447,0.514,0.385	0.549,0.561,0.552	chrNC_037643.1	-	13258595-13258887	13258595-13258875	13259841-13260000
1789	LOC551973	NA	1	1	0.009	1,1,1,1,1	1,0.973,1	chrNC_037643.1	-	13258595-13258887	13258595-13258875	13261485-13261967
1790	LOC409459	NA	4.70269823083e-10	4.53272118634217e-09	-0.141	0.32,0.155,0.093,0.18,0.228	0.385,0.299,0.326	chrNC_037643.1	+	13305790-13306112	13305841-13306112	13304877-13305046
1791	LOC410936	NA	0.020464796408	0.059318250457971	-0.03	1,1,0.919,0.929,1	1,1,1	chrNC_037640.1	-	7764706-7765028	7764706-7764948	7766926-7767311
1792	LOC410936	NA	0.00776128785312	0.0252399604979512	-0.042	1,1,0.889,0.902,1	1,1,1	chrNC_037640.1	-	7764706-7765079	7764706-7764948	7766926-7767311
1793	LOC410936	NA	1	1	-0.175	0.427,0.923,0.183,0.096,0.271	1,NA,0.11	chrNC_037640.1	-	7764706-7765079	7764706-7765028	7766926-7767311
1794	LOC409904	NA	0.329210554295	0.621898072507317	0.103	0.495,0.311,0.219,0.263,0.267	0.288,0.146,0.189	chrNC_037648.1	-	15617860-15617920	15617860-15617917	15618104-15618330
1795	LOC409904	NA	0.582711701012	0.985558902345877	0.098	1,0.303,0.585,0.395,0.704	0.831,0.314,0.353	chrNC_037648.1	-	15617860-15617920	15617860-15617917	15623948-15624005
1797	LOC408925	NA	1	1	0.056	NA,1,0.658,1,NA	1,0.718,0.771	chrNC_037644.1	-	10488697-10488846	10488697-10488827	10489492-10489594
1798	LOC725970	NA	0.409293663465	0.743606958604088	0.027	1,1,1,1,1	1,0.973,0.946	chrNC_037646.1	+	10973200-10973407	10973251-10973407	10972820-10972938
1800	LOC725970	NA	0	0	0.063	0.038,0.13,0.157,0.162,0.08	0.048,0.048,0.055	chrNC_037646.1	+	10994526-10994616	10994548-10994616	10994026-10994438
1801	LOC725970	NA	1	1	0	1,1,1,1,1	1,1,1	chrNC_037646.1	+	10994526-10994769	10994686-10994769	10994026-10994438
1802	LOC725970	NA	1	1	0	1,1,1,1,1	1,1,1	chrNC_037646.1	+	10994548-10994769	10994686-10994769	10994026-10994438
1803	LOC725970	NA	0.0299872984453	0.0833945727331634	-0.058	0.585,0.65,0.639,0.666,0.637	0.712,0.697,0.672	chrNC_037646.1	+	10994686-10994769	10994689-10994769	10994526-10994616
1804	LOC100576661	NA	2.97986635367e-10	2.95523935901157e-09	0.042	1,1,1,1,1	0.88,1,0.993	chrNC_037643.1	+	14313750-14314613	14314356-14314613	14313041-14313294
1805	LOC100302106	NA	0.0249558112336	0.0703806662287191	-0.014	0.977,0.944,0.869,0.882,0.827	0.96,0.915,0.866	chrNC_037648.1	-	2610971-2611693	2610971-2611610	2611965-2612176
1808	LOC409711	NA	0.701346083975	1	0.01	0.126,0.269,0.264,0.231,0.167	0.213,0.123,0.268	chrNC_037651.1	+	1737529-1737735	1737532-1737735	1729865-1730253
1809	LOC409711	NA	0.23037738418	0.463847082241611	0.004	0.86,0.905,0.914,0.881,0.944	0.965,0.843,0.882	chrNC_037651.1	+	1745084-1745300	1745087-1745300	1740311-1740671
1810	LOC409711	NA	0.140177383999	0.312373000554875	0.012	1,1,0.968,0.864,0.887	1,0.873,0.922	chrNC_037651.1	+	1745084-1745300	1745087-1745300	1742844-1742933
1811	LOC409711	NA	0.160974594574	0.349944770813044	0.011	0.045,0.004,0.016,0.006,0.026	0,0.026,0	chrNC_037651.1	+	1745721-1746009	1745742-1746009	1745084-1745300
1812	LOC551831	NA	1	1	0	1,1,0.986,1,1	1,0.993,1	chrNC_037642.1	+	12046975-12047249	12047146-12047249	12046544-12046636
1813	LOC551831	NA	1	1	0.001	1,1,1,1,1	1,0.998,1	chrNC_037642.1	+	12046975-12047249	12047146-12047249	12046561-12046664
1814	LOC724611	NA	0.0318857490016	0.0881633612947465	-0.11	1,0.126,0.56,0.633,0	0.721,1,0	chrNC_037643.1	-	14996484-14996913	14996484-14996889	14997094-14997148
1815	LOC413971	NA	0.289823958293	0.56049758251668	0.013	1,0.952,0.958,0.968,0.975	0.947,0.975,0.952	chrNC_037643.1	-	6477994-6478680	6477994-6478677	6478870-6479682
1816	LOC411144	NA	2.17249853551e-07	1.4646057542764e-06	-0.059	0.939,0.908,0.926,0.845,0.848	0.977,0.95,0.929	chrNC_037643.1	-	15079482-15079741	15079482-15079737	15079879-15080047
1817	LOC411144	NA	0.382335127943	0.702069094922112	-0.054	1,0.959,0.728,0.661,1	0.809,1,0.963	chrNC_037643.1	-	15079482-15079741	15079482-15079737	15079956-15080047
1818	LOC408820	NA	1.08238865426e-07	7.66292852573451e-07	-0.046	0,0.032,0.063,0.026,0.055	0.061,0.102,0.081	chrNC_037641.1	+	3730248-3730513	3730260-3730513	3730084-3730176
1819	LOC412101	NA	0.00029037785153	0.00127638616057143	0.175	0.27,0.174,0.413,0.299,0.468	0.08,0.061,0.307	chrNC_037647.1	+	4622169-4622327	4622193-4622327	4621240-4621440
1820	LOC725167	NA	1.1837475132e-05	6.35569134604027e-05	0.338	0.822,0.559,0.306,0.746,0.419	0.227,0.247,0.224	chrNC_037640.1	-	12079238-12079324	12079238-12079312	12079413-12079505
1821	LOC725167	NA	0.0235917788184	0.0670922739759242	0.051	1,0.9,1,1,1	0.898,1,0.889	chrNC_037640.1	-	12079238-12079324	12079238-12079312	12079638-12079719
1822	LOC725167	NA	0.539023955469	0.931358886339525	0.064	1,0.471,0.458,0.814,0.599	0.469,0.757,0.586	chrNC_037640.1	-	12079238-12079324	12079238-12079312	12079642-12079708
