ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2329	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717153	15717210	15713058	15713109	15717460	15717514
2330	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717303	15717360	15713058	15713109	15717460	15717514
2331	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717153	15717210	15713227	15713266	15717460	15717514
2332	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717303	15717360	15713227	15713266	15717460	15717514
2333	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717153	15717210	15713349	15713400	15717460	15717514
2334	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717303	15717360	15713349	15713400	15717460	15717514
2335	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717303	15717360	15713499	15713553	15717460	15717514
2336	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717153	15717210	15713637	15713694	15717460	15717514
2337	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717153	15717210	15713797	15713854	15717460	15717514
2338	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717303	15717360	15713797	15713854	15717460	15717514
2339	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717153	15717210	15713958	15714015	15717460	15717514
2340	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717153	15717210	15714118	15714175	15717460	15717514
2341	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717303	15717360	15714118	15714175	15717460	15717514
2342	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717153	15717210	15714768	15714825	15717460	15717514
2343	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15716996	15717053	15717153	15717210	15714922	15714979	15717460	15717514
2344	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15717153	15717210	15717303	15717360	15713058	15713109	15717460	15717514
2345	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15717153	15717210	15717303	15717360	15713227	15713266	15717460	15717514
2346	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15717153	15717210	15717303	15717360	15713349	15713400	15717460	15717514
2347	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15717153	15717210	15717303	15717360	15713797	15713854	15717460	15717514
2348	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15717153	15717210	15717303	15717360	15714118	15714175	15717460	15717514
2349	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15717303	15717360	15717460	15717514	15717153	15717210	15717894	15717939
2350	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15719389	15719404	15720367	15720547	15719084	15719270	15721861	15721906
2351	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15720367	15720547	15721861	15721906	15719389	15719404	15727000	15727148
2353	"AGLU2"	"AGLU2"	chrNC_037643.1	+	4621873	4622061	4623424	4623724	4618777	4618928	4624022	4624265
2354	"LOC408953"	"LOC408953"	chrNC_037644.1	-	895297	895515	897672	897979	891319	891496	899220	899364
2355	"LOC408953"	"LOC408953"	chrNC_037644.1	-	895297	895515	897672	897991	891319	891496	899220	899364
2356	"LOC408953"	"LOC408953"	chrNC_037644.1	-	895297	895515	899220	899364	891319	891496	905758	906429
2357	"LOC408953"	"LOC408953"	chrNC_037644.1	-	895297	895515	899220	899364	891319	891496	917163	917307
2358	"LOC410674"	"LOC410674"	chrNC_037638.1	-	21550687	21550986	21552954	21553047	21549811	21550035	21606019	21606083
2359	"LOC413186"	"LOC413186"	chrNC_037639.1	-	10523311	10523508	10524089	10524130	10522062	10523038	10524692	10524943
2361	"NLG-5"	"NLG-5"	chrNC_037646.1	+	7375989	7376190	7385762	7385955	7373976	7374129	7387362	7387807
2362	"LOC100577046"	"LOC100577046"	chrNC_037653.1	+	2809640	2809764	2811116	2811122	2808585	2808624	2812826	2812943
2364	"LOC410867"	"LOC410867"	chrNC_037639.1	+	11280837	11280973	11282312	11282508	11236647	11237814	11283553	11283764
2365	"LOC410867"	"LOC410867"	chrNC_037639.1	+	11280837	11280973	11283553	11283764	11236647	11237814	11284020	11284345
2366	"LOC410862"	"LOC410862"	chrNC_037639.1	-	11585131	11585462	11585963	11586118	11584508	11584806	11587196	11587472
2367	"LOC410862"	"LOC410862"	chrNC_037639.1	-	11585131	11585462	11585963	11586238	11584508	11584806	11587196	11587472
2368	"LOC410862"	"LOC410862"	chrNC_037639.1	-	11587626	11587737	11588908	11589596	11587196	11587472	11590631	11590912
2370	"LOC408688"	"LOC408688"	chrNC_037639.1	+	11690625	11690787	11699858	11700008	11653791	11653884	11710714	11711040
2371	"LOC408688"	"LOC408688"	chrNC_037639.1	+	11690625	11690787	11699858	11700008	11688699	11689020	11710714	11711040
2372	"LOC408688"	"LOC408688"	chrNC_037639.1	+	11722389	11722534	11723354	11723617	11716614	11716864	11725236	11725398
2374	"LOC551324"	"LOC551324"	chrNC_037648.1	+	10419101	10419389	10419453	10419558	10418722	10418833	10419751	10419778
2375	"LOC410851"	"LOC410851"	chrNC_037639.1	-	12423392	12423714	12424095	12424265	12420717	12423001	12425387	12425720
2376	"LOC410851"	"LOC410851"	chrNC_037639.1	-	12424095	12424265	12425387	12425720	12423392	12423714	12440523	12442834
2377	"LOC550930"	"LOC550930"	chrNC_037643.1	-	16070809	16071037	16093268	16093380	16070064	16070298	16103445	16104474
2382	"LOC550930"	"LOC550930"	chrNC_037643.1	-	16083693	16083845	16085789	16085832	16070809	16071037	16090344	16090502
2384	"LOC550930"	"LOC550930"	chrNC_037643.1	-	16085789	16085832	16090344	16090502	16083693	16083845	16093268	16093380
2385	"LOC724319"	"LOC724319"	chrNC_037639.1	-	403504	403600	405981	406131	383374	383443	451304	451493
2386	"LOC724319"	"LOC724319"	chrNC_037639.1	-	405981	406131	451304	451493	403504	403600	551800	553975
2387	"LOC409230"	"LOC409230"	chrNC_037650.1	-	7381586	7381645	7381948	7382006	7380892	7381066	7382170	7382408
2388	"LOC727091"	"LOC727091"	chrNC_037644.1	+	5510452	5510647	5517063	5517293	5510247	5510369	5521379	5521703
2389	"LOC726393"	"LOC726393"	chrNC_037639.1	-	13700745	13701070	13701810	13701901	13700170	13700645	13703372	13703710
2390	"LOC408741"	"LOC408741"	chrNC_037640.1	+	8557707	8557818	8628577	8628686	8541008	8541260	8631723	8631834
2391	"LOC408741"	"LOC408741"	chrNC_037640.1	+	8626142	8626868	8628293	8628404	8600656	8600992	8628577	8628686
2392	"LOC408741"	"LOC408741"	chrNC_037640.1	+	8626142	8626868	8628293	8628404	8600656	8601338	8628577	8628686
2393	"LOC408741"	"LOC408741"	chrNC_037640.1	+	8626142	8626868	8628293	8628404	8602919	8604000	8628577	8628686
2394	"LOC408741"	"LOC408741"	chrNC_037640.1	+	8626142	8626868	8628293	8628404	8606001	8606165	8628577	8628686
2395	"LOC100577139"	"LOC100577139"	chrNC_037639.1	+	13752107	13752601	13797247	13797434	13747389	13747870	13818187	13818802
2396	"LOC100577139"	"LOC100577139"	chrNC_037639.1	+	13797247	13797434	13818187	13818802	13752107	13752601	13820444	13820501
2397	"LOC100577139"	"LOC100577139"	chrNC_037639.1	+	13797247	13797434	13818187	13818802	13769808	13771012	13820444	13820501
2398	"LOC100577139"	"LOC100577139"	chrNC_037639.1	+	13797247	13797434	13818187	13818802	13786687	13787676	13820444	13820501
2399	"LOC100577139"	"LOC100577139"	chrNC_037639.1	+	13818187	13818802	13820444	13820501	13797247	13797434	13827499	13827595
2400	"LOC100577139"	"LOC100577139"	chrNC_037639.1	+	13820444	13820501	13827499	13827595	13818187	13818802	13828452	13828489
2401	"LOC100577139"	"LOC100577139"	chrNC_037639.1	+	13827499	13827595	13828452	13828489	13820444	13820501	13845591	13845625
2402	"LOC100577139"	"LOC100577139"	chrNC_037639.1	+	13828452	13828489	13845591	13845625	13827499	13827595	13854268	13854323
2403	"LOC409985"	"LOC409985"	chrNC_037651.1	+	6905958	6906066	6908247	6908354	6889739	6889924	6921014	6921145
2409	"LOC552257"	"LOC552257"	chrNC_037652.1	-	4938554	4938803	4939526	4939687	4937585	4937747	4943416	4943734
2410	"LOC552257"	"LOC552257"	chrNC_037652.1	-	4938554	4938803	4939526	4939705	4937585	4937747	4943416	4943734
2411	"LOC724852"	"LOC724852"	chrNC_037639.1	+	15345554	15345673	15346870	15347046	15341088	15342124	15348176	15348272
2412	"LOC724852"	"LOC724852"	chrNC_037639.1	+	15345554	15345673	15346870	15347046	15341806	15342124	15348173	15348272
2413	"LOC726439"	"LOC726439"	chrNC_037642.1	-	6545704	6545819	6546086	6546218	6545397	6545602	6546293	6546338
2414	"LOC552814"	"LOC552814"	chrNC_037648.1	+	6592348	6592513	6592777	6592869	6591397	6591633	6592933	6593082
2415	"LOC552814"	"LOC552814"	chrNC_037648.1	+	6592777	6592869	6592933	6593082	6592348	6592513	6593934	6594177
2416	"LOC100577936"	"LOC100577936"	chrNC_037643.1	-	6905653	6905885	6950106	6950152	6887360	6887476	6997039	6997839
2417	"LOC100578698"	"LOC100578698"	chrNC_037645.1	-	3319781	3319900	3320553	3320706	3315171	3317292	3325163	3326005
2418	"LOC100578698"	"LOC100578698"	chrNC_037645.1	-	3319781	3319900	3320553	3320706	3315171	3317292	3330693	3331555
2419	"LOC100578698"	"LOC100578698"	chrNC_037645.1	-	3319781	3319900	3320553	3320706	3315171	3317292	3332515	3332692
2420	"LOC552371"	"LOC552371"	chrNC_037638.1	-	11598595	11598713	11601123	11601395	11596255	11596439	11603709	11603728
2421	"LOC410484"	"LOC410484"	chrNC_037651.1	-	4712141	4712309	4717294	4717494	4710217	4711510	4719724	4719965
2422	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7213609	7213813	7229528	7229635	7209307	7209655	7232327	7232391
2423	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7213609	7213813	7232327	7232391	7209307	7209655	7241984	7242029
2424	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7213609	7213813	7232327	7232403	7209307	7209655	7241984	7242029
2425	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7229528	7229635	7232327	7232391	7213609	7213813	7250764	7250827
2426	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7229528	7229635	7232327	7232403	7213609	7213813	7250764	7250827
2427	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7229528	7229635	7241984	7242029	7213609	7213813	7250764	7250827
2428	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7232327	7232391	7241984	7242029	7213609	7213813	7250764	7250827
2429	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7232327	7232391	7241984	7242029	7229528	7229635	7250764	7250827
2430	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7232327	7232403	7241984	7242029	7213609	7213813	7250764	7250827
2431	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7232327	7232403	7241984	7242029	7229528	7229635	7250764	7250827
2432	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7241984	7242029	7252442	7252802	7213609	7213813	7285896	7285950
2433	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7250764	7250827	7251218	7251251	7241984	7242029	7285896	7285950
2434	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7250764	7250827	7252442	7252802	7241984	7242029	7285896	7285950
2435	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7250905	7250992	7251218	7251251	7250764	7250827	7285896	7285950
2436	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7250917	7250992	7251218	7251251	7250764	7250827	7285896	7285950
2437	"LOC408894"	"LOC408894"	chrNC_037643.1	+	7251218	7251251	7252442	7252802	7241984	7242029	7285896	7285950
2439	"LOC408890"	"LOC408890"	chrNC_037643.1	-	8172353	8172630	8178606	8178744	8163692	8163718	8206384	8206429
2440	"LOC408890"	"LOC408890"	chrNC_037643.1	-	8178606	8178744	8206384	8206429	8172353	8172630	8217427	8217491
2441	"LOC408890"	"LOC408890"	chrNC_037643.1	-	8178606	8178744	8217427	8217491	8172353	8172630	8225009	8225107
2442	"LOC408890"	"LOC408890"	chrNC_037643.1	-	8206384	8206429	8217427	8217491	8178606	8178744	8225009	8225107
2444	"LOC411822"	"LOC411822"	chrNC_037646.1	+	11065187	11065303	11067364	11067500	11064784	11064982	11067586	11067740
2445	"LOC100578461"	"LOC100578461"	chrNC_037643.1	+	8584406	8585872	8609736	8609848	8582829	8584035	8613189	8613851
2446	"LOC408887"	"LOC408887"	chrNC_037643.1	-	8760806	8761118	8763844	8764216	8759429	8759588	8764326	8764454
2447	"LOC408887"	"LOC408887"	chrNC_037643.1	-	8798300	8798577	8801720	8801937	8796426	8797110	8802783	8803010
2448	"LOC408887"	"LOC408887"	chrNC_037643.1	-	8798300	8798577	8802783	8803010	8796426	8797110	8811471	8811594
2449	"LOC408887"	"LOC408887"	chrNC_037643.1	-	8799271	8799490	8801720	8801937	8798300	8798577	8802783	8803010
2450	"LOC408887"	"LOC408887"	chrNC_037643.1	-	8799271	8799490	8801720	8801937	8798300	8798577	8811471	8811594
2451	"LOC408887"	"LOC408887"	chrNC_037643.1	-	8799271	8799490	8802783	8803010	8798300	8798577	8811471	8811594
2452	"LOC408887"	"LOC408887"	chrNC_037643.1	-	8801720	8801937	8802783	8803010	8798300	8798577	8811471	8811594
2453	"LOC408887"	"LOC408887"	chrNC_037643.1	-	8801720	8801937	8802783	8803010	8799271	8799490	8811471	8811594
2454	"LOC100576868"	"LOC100576868"	chrNC_037643.1	-	9334830	9336323	9350046	9350206	9325438	9325918	9378992	9379222
2455	"LOC100576868"	"LOC100576868"	chrNC_037643.1	-	9334830	9336323	9378992	9379222	9325438	9325918	9401198	9402256
2456	"LOC100576868"	"LOC100576868"	chrNC_037643.1	-	9350046	9350206	9378992	9379222	9325438	9325918	9425163	9427701
2457	"LOC100576868"	"LOC100576868"	chrNC_037643.1	-	9350046	9350206	9378992	9379222	9334830	9336323	9401198	9402256
2458	"LOC100576868"	"LOC100576868"	chrNC_037643.1	-	9350046	9350206	9378992	9379222	9334830	9336323	9425163	9427701
2459	"LOC725218"	"LOC725218"	chrNC_037643.1	+	9742221	9742693	9753115	9753257	9727322	9727677	9755925	9756172
2460	"Gycbeta1"	"Gycbeta1"	chrNC_037643.1	-	10326062	10326220	10327558	10327699	10318424	10318692	10328644	10328882
2461	"LOC411158"	"LOC411158"	chrNC_037643.1	+	10687683	10687723	10716271	10716337	10681749	10682139	10776146	10776293
2462	"LOC410635"	"LOC410635"	chrNC_037652.1	+	3043132	3043294	3046402	3046619	3039817	3040097	3047131	3047466
2463	"LOC412355"	"LOC412355"	chrNC_037647.1	+	11888059	11888127	11889478	11889620	11886967	11887070	11892088	11892411
2464	"LOC412355"	"LOC412355"	chrNC_037647.1	+	11888059	11888127	11889478	11889620	11886967	11887070	11892091	11892411
2465	"LOC412355"	"LOC412355"	chrNC_037647.1	+	11888124	11888127	11889478	11889620	11886968	11887070	11892088	11892411
2466	"LOC409778"	"LOC409778"	chrNC_037649.1	+	5079562	5079820	5095566	5095762	5021059	5022119	5127795	5128251
2467	"LOC551973"	"LOC551973"	chrNC_037643.1	-	13259457	13259571	13259840	13260000	13258594	13258875	13261484	13261967
2468	"LOC551973"	"LOC551973"	chrNC_037643.1	-	13259457	13259571	13259840	13260000	13258594	13258887	13261484	13261967
2469	"LOC550824"	"LOC550824"	chrNC_037643.1	+	13269272	13269410	13269601	13269749	13268942	13269093	13269838	13269958
2470	"LOC551924"	"LOC551924"	chrNC_037643.1	-	13277540	13277645	13277717	13277816	13276893	13277153	13277942	13278041
2471	"LOC551924"	"LOC551924"	chrNC_037643.1	-	13277942	13278041	13279174	13279273	13276893	13277153	13279384	13279483
2472	"LOC551924"	"LOC551924"	chrNC_037643.1	-	13278745	13278844	13278945	13279044	13277942	13278041	13279174	13279273
2473	"LOC551924"	"LOC551924"	chrNC_037643.1	-	13279384	13279483	13279818	13279917	13279174	13279273	13280139	13280238
2474	"LOC551924"	"LOC551924"	chrNC_037643.1	-	13280696	13280795	13281746	13281845	13280139	13280238	13282225	13282402
2475	"LOC408957"	"LOC408957"	chrNC_037645.1	+	2720447	2720507	2725041	2725106	2718319	2718738	2731943	2732173
2476	"LOC409212"	"LOC409212"	chrNC_037644.1	-	8160533	8160791	8184859	8185077	8152966	8153101	8268028	8268084
2478	"LOC551261"	"LOC551261"	chrNC_037645.1	-	6346853	6346922	6367771	6367904	6341187	6341793	6372416	6372568
2479	"LOC551261"	"LOC551261"	chrNC_037645.1	-	6367771	6367904	6372416	6372568	6346853	6346922	6373166	6373381
2480	"LOC409904"	"LOC409904"	chrNC_037648.1	-	15595394	15595568	15596134	15598799	15591892	15592103	15615150	15615341
2481	"LOC409904"	"LOC409904"	chrNC_037648.1	-	15595394	15595568	15596143	15598799	15591892	15592103	15615150	15615341
2482	"LOC409904"	"LOC409904"	chrNC_037648.1	-	15595394	15595568	15596815	15598799	15591892	15592103	15615150	15615341
2483	"LOC409904"	"LOC409904"	chrNC_037648.1	-	15596134	15598799	15615150	15615341	15595394	15595568	15615870	15616048
2484	"LOC409904"	"LOC409904"	chrNC_037648.1	-	15596143	15598799	15615150	15615341	15595394	15595568	15615870	15616048
2485	"LOC409904"	"LOC409904"	chrNC_037648.1	-	15596815	15598799	15615150	15615341	15595394	15595568	15615870	15616048
2486	"LOC409904"	"LOC409904"	chrNC_037648.1	-	15616530	15616616	15617594	15617676	15615870	15616048	15617859	15617917
2487	"LOC725970"	"LOC725970"	chrNC_037646.1	+	10976975	10977105	10982883	10983029	10976541	10976769	10983166	10983434
2488	"LOC409711"	"LOC409711"	chrNC_037651.1	+	1608145	1608284	1689836	1689985	1596869	1597254	1699681	1699794
2489	"LOC409711"	"LOC409711"	chrNC_037651.1	+	1689836	1689985	1699681	1699794	1608145	1608284	1725936	1726342
2490	"LOC409711"	"LOC409711"	chrNC_037651.1	+	1689836	1689985	1699681	1699794	1662532	1662727	1725936	1726342
2492	"LOC724611"	"LOC724611"	chrNC_037643.1	-	14993921	14994119	14994675	14994766	14993289	14993552	14994866	14995074
2493	"LOC412986"	"LOC412986"	chrNC_037643.1	-	15068303	15068501	15068767	15068980	15067944	15068141	15072677	15072835
2494	"For"	"For"	chrNC_037650.1	-	10111215	10111279	10112207	10112427	10110654	10110827	10135453	10137661
2495	"LOC724311"	"LOC724311"	chrNC_037643.1	+	15585109	15585207	15589922	15590074	15561151	15561245	15598013	15598486
2496	"LOC724311"	"LOC724311"	chrNC_037643.1	+	15589922	15590074	15598013	15598486	15585109	15585207	15599190	15599705
2498	"LOC412109"	"LOC412109"	chrNC_037643.1	-	1134118	1134351	1137279	1137556	1128601	1129013	1141701	1141934
2499	"LOC412109"	"LOC412109"	chrNC_037643.1	-	1134118	1134351	1141701	1141934	1128601	1129013	1142175	1142304
2500	"LOC412109"	"LOC412109"	chrNC_037643.1	-	1134118	1134351	1137279	1137556	1128601	1129013	1144593	1144680
2501	"LOC412109"	"LOC412109"	chrNC_037643.1	-	1137279	1137556	1141701	1141934	1134118	1134351	1142175	1142304
2502	"LOC412109"	"LOC412109"	chrNC_037643.1	-	1137279	1137556	1142175	1142304	1134118	1134351	1144593	1144680
2503	"LOC412109"	"LOC412109"	chrNC_037643.1	-	1137279	1137556	1144593	1144680	1134118	1134351	1146599	1146692
2504	"LOC412808"	"LOC412808"	chrNC_037644.1	+	10720189	10720553	10723209	10723511	10695201	10695320	10725479	10725638
2505	"LOC412808"	"LOC412808"	chrNC_037644.1	+	10720189	10720553	10723209	10723511	10717084	10717338	10725479	10725638
2506	"LOC412808"	"LOC412808"	chrNC_037644.1	+	10723209	10723511	10725479	10725638	10720189	10720553	10726678	10726978
2507	"LOC552512"	"LOC552512"	chrNC_037642.1	-	9300181	9300288	9312000	9312095	9299478	9299744	9312908	9313209
2508	"LOC552512"	"LOC552512"	chrNC_037642.1	-	9312000	9312095	9312908	9313209	9300181	9300288	9316657	9317004
2510	"LOC410341"	"LOC410341"	chrNC_037648.1	-	13055148	13055236	13077943	13078166	13049784	13049961	13101650	13101738
2511	"LOC100576669"	"LOC100576669"	chrNC_037643.1	-	16270097	16270220	16270410	16270587	16269906	16270027	16270990	16271219
2512	"Eif4g"	"Eif4g"	chrNC_037643.1	+	16319564	16319734	16319963	16320043	16318769	16318996	16320222	16320449
2513	"LOC408976"	"LOC408976"	chrNC_037646.1	-	12010650	12010844	12012691	12012775	12004648	12008570	12012921	12013112
2514	"LOC100577215"	"LOC100577215"	chrNC_037643.1	+	16406248	16406531	16406781	16406963	16405520	16406131	16407251	16408047
2515	"LOC725046"	"LOC725046"	chrNC_037647.1	-	3270149	3270231	3270841	3270871	3269827	3270022	3270990	3271125
2516	"LOC725046"	"LOC725046"	chrNC_037647.1	-	3270149	3270231	3270990	3271125	3269827	3270022	3271845	3272059
2517	"LOC411935"	"LOC411935"	chrNC_037643.1	+	16553825	16554044	16554417	16554688	16548608	16549253	16555963	16556087
2518	"LOC411935"	"LOC411935"	chrNC_037643.1	+	16554417	16554688	16555963	16556087	16553825	16554044	16556653	16556854
2519	"LOC409450"	"LOC409450"	chrNC_037643.1	+	16603216	16603423	16603607	16603718	16602722	16602931	16603993	16604356
2520	"LOC551928"	"LOC551928"	chrNC_037645.1	-	7769230	7769320	7769394	7769579	7768840	7769125	7769656	7770059
2522	"LOC100578882"	"LOC100578882"	chrNC_037638.1	+	22371832	22371968	22372613	22372863	22360745	22360831	22388097	22388217
2523	"LOC409467"	"LOC409467"	chrNC_037653.1	-	890734	890854	891866	891932	889649	889804	892003	892163
