ID	GeneID	geneSymbol	PValue	FDR	IncLevelDifference	PSI_1	PSI_2	Chr	Strand	exon_long	exon_short	exon_flanking
1444	LOC550664	NA	0.000928976849484	0.00274928307481464	-0.051	0.927,0.955,0.962,0.902	1,0.961,1,0.979,1	chrNC_037639.1	+	10171705-10171947	10171838-10171947	10170696-10171151
1445	LOC550664	NA	0.00295565512543	0.00787591730661919	-0.04	0.949,0.957,0.967,0.916	1,0.957,1,0.981,1	chrNC_037639.1	+	10171766-10171947	10171838-10171947	10170696-10171151
1446	LOC413309	NA	0.811312807138	1	-0.003	0.866,0.79,0.858,0.867	0.877,0.89,0.905,0.759,0.811	chrNC_037648.1	-	447218-447383	447218-447380	447493-447670
1447	LOC413309	NA	0.126673654711	0.230021649885163	-0.002	0.855,1,1,0.873	1,0.839,0.831,1,1	chrNC_037648.1	-	448065-448163	448065-448160	448241-448368
1448	LOC413309	NA	1	1	-0.024	NA,1,0.927,1	1,1,1,1,1	chrNC_037648.1	-	448065-448163	448065-448160	448454-448755
1449	LOC413309	NA	0.35982107417	0.556517768979588	-0.068	0.797,1,1,0.932	1,1,1,1,1	chrNC_037648.1	-	448065-448163	448065-448160	452815-452913
1450	LOC551114	NA	0.00338344354515	0.00890171807107624	-0.029	0.13,0.11,0.1,0.06	0.128,0.126,0.157,0.099,0.135	chrNC_037648.1	-	7243567-7243679	7243567-7243669	7243740-7244127
1451	LOC100578031	NA	0	0	0.289	1,1,1,1	0.949,0.677,0.822,0.457,0.651	chrNC_037638.1	-	1018049-1018375	1018049-1018140	1025108-1025670
1452	LOC726461	NA	0.369531626972	0.569255676213423	0.007	0.935,0.917,0.923,0.949	0.888,0.935,0.939,0.924,0.933	chrNC_037639.1	-	14864618-14864811	14864618-14864808	14864880-14865189
1453	LOC551847	NA	0.00185284065041	0.00517722382358616	-0.079	0.739,0.855,0.784,0.892	0.898,0.936,0.904,0.787,0.96	chrNC_037652.1	+	3472216-3472384	3472274-3472384	3471651-3471788
1454	LOC100577306	NA	1	1	-0.181	NA,0.857,0.36,0.789	1,1,1,0.75,0.5	chrNC_037645.1	+	7849942-7851325	7850135-7851325	7849209-7849534
1455	LOC411181	NA	3.51175877267e-09	2.30310004945494e-08	0.15	1,1,1,1	0.735,0.863,0.789,0.927,0.938	chrNC_037643.1	-	2317259-2317514	2317259-2317511	2319708-2319764
1456	LOC411181	NA	0.000807489787444	0.00241620975157662	0.048	0.963,0.934,0.939,0.878	0.901,0.865,0.839,0.887,0.91	chrNC_037643.1	-	2317259-2317514	2317259-2317511	2324364-2324649
1457	LOC727574	NA	0	0	0.125	0.238,0.308,0.26,0.307	0.142,0.157,0.19,0.127,0.148	chrNC_037639.1	-	1755228-1755570	1755228-1755555	1755782-1755882
1458	LOC727574	NA	0	0	-0.08	0.01,0.013,0.013,0.012	0.12,0.092,0.083,0.094,0.069	chrNC_037639.1	-	1765320-1765940	1765320-1765892	1766030-1767204
1459	LOC412263	NA	0.128760823017	0.233497814625459	-0.096	0.246,0.453,0.503,0.302	0.582,0.622,0.323,0.444,0.389	chrNC_037638.1	-	27556460-27556609	27556460-27556606	27557534-27557837
1460	LOC412263	NA	0.53136727456	0.758749258752515	-0.006	0.311,0.269,0.339,0.259	0.314,0.311,0.328,0.232,0.318	chrNC_037638.1	-	27556460-27556609	27556460-27556606	27560688-27561738
1461	LOC410882	NA	1.74416037169e-13	1.7519410127533e-12	0.108	1,1,1,0.987	0.853,0.929,0.877,0.884,0.9	chrNC_037639.1	-	7844388-7844656	7844388-7844629	7845171-7845233
1462	LOC410882	NA	1	1	0.006	1,1,1,1	1,1,1,1,0.968	chrNC_037639.1	-	7844388-7844656	7844388-7844629	7845744-7845938
1463	LOC410923	NA	3.54938300973e-12	3.21826607123841e-11	0.092	0.808,0.787,0.856,0.827	0.715,0.77,0.721,0.735,0.698	chrNC_037640.1	+	11658433-11658621	11658496-11658621	11658008-11658183
1465	LOC727630	NA	0	0	-0.297	0.111,0.16,0.155,0.208	0.497,0.47,0.385,0.432,0.495	chrNC_037646.1	+	2827097-2827209	2827124-2827209	2813142-2813447
1466	LOC726934	NA	0.72287511348	0.955114208617584	-0.048	0.119,0.17,0.13,0.141	0.376,0.229,0.12,0.058,0.157	chrNC_037646.1	+	11629479-11629903	11629482-11629903	11629048-11629318
1467	LOC410671	NA	0.00304247097475	0.00808333979722173	-0.1	0.211,0.37,0.286,0.382	0.394,0.421,0.455,0.375,0.416	chrNC_037638.1	-	21704862-21705085	21704862-21705082	21705210-21705632
1468	LOC410820	NA	0.0654107046355	0.128444566806047	0.127	0.82,0.612,0.532,0.924	0.426,0.522,0.77,0.578,0.68	chrNC_037639.1	+	14073899-14074189	14073957-14074189	14072339-14073179
1469	LOC410820	NA	0.185579410736	0.318979368835033	-0.097	0.548,0.497,0.662,0.334	0.834,0.61,0.56,0.463,0.567	chrNC_037639.1	+	14075353-14075629	14075382-14075629	14073899-14074189
1470	LOC410820	NA	2.19878981689e-09	1.48157857487202e-08	0.094	0.258,0.264,0.201,0.284	0.158,0.123,0.18,0.182,0.146	chrNC_037639.1	+	14085018-14085334	14085021-14085334	14084284-14084486
1471	LOC408763	NA	2.93860583045e-06	1.33671935250436e-05	0.079	0.185,0.249,0.284,0.261	0.145,0.16,0.178,0.127,0.221	chrNC_037640.1	-	2555754-2555941	2555754-2555929	2557715-2557811
1472	LOC408333	NA	0.0162443589787	0.0369152716235891	-0.012	0.971,0.945,0.982,0.98	0.995,0.977,0.975,0.979,0.98	chrNC_037648.1	-	16300340-16300457	16300340-16300454	16300543-16300614
1473	LOC408333	NA	0.86048062055	1	-0.014	0.833,0.972,0.89,0.949	0.922,0.921,0.929,0.897,0.954	chrNC_037648.1	-	16304198-16304416	16304198-16304412	16305067-16305128
1474	LOC410852	NA	0.00111623684839	0.00326768360167907	-0.172	0.441,0.599,0.771,0.553	0.795,0.744,0.732,0.71,0.835	chrNC_037639.1	+	12414993-12420287	12415020-12420287	12414670-12414808
1475	LOC410852	NA	0.00865304895125	0.0210256639085229	0.049	0.24,0.222,0.338,0.216	0.202,0.2,0.191,0.208,0.226	chrNC_037639.1	+	12414993-12420287	12415020-12420287	12414670-12414840
1476	LOC100576266	NA	0	0	0.521	1,1,1,1	0.377,0.703,0.419,0.463,0.433	chrNC_037649.1	+	7675385-7675691	7675455-7675691	7674862-7675236
1477	LOC550724	NA	0.182719031649	0.314663367441426	-0.014	0.89,0.904,0.924,0.907	0.889,0.941,0.944,0.908,0.917	chrNC_037638.1	+	22812806-22813103	22812849-22813103	22812648-22812735
1478	LOC409836	NA	4.25568469353e-11	3.45311112369912e-10	0.58	0.861,0.631,0.69,0.806	0,0,0,0.837,0	chrNC_037645.1	-	2310171-2310529	2310171-2310504	2310675-2312165
1479	LOC409836	NA	0.594083711636	0.824031924456095	-0.026	0.287,0.479,0.41,0.296	0.402,0.364,0.41,0.352,0.443	chrNC_037645.1	-	2322327-2322602	2322327-2322598	2322889-2323081
1480	LOC409836	NA	0.115299127012	0.212509032187192	-0.056	0.763,0.881,0.989,1	0.957,0.968,0.951,0.971,0.973	chrNC_037645.1	-	2325215-2325378	2325215-2325342	2325457-2325615
1481	LOC409836	NA	0.00568169588098	0.0143879496442436	0.005	0.829,0.932,1,1	0.926,0.849,0.979,0.982,0.939	chrNC_037645.1	-	2325215-2325378	2325215-2325342	2325702-2325965
1482	LOC551999	NA	1	1	-0.031	0.969,0.993,0.915,1	1,1,1,1,1	chrNC_037647.1	+	390420-390505	390423-390505	390205-390303
1483	LOC551999	NA	8.28101631711e-09	5.16750717986864e-08	-0.037	0.955,0.924,0.982,0.926	1,0.964,0.978,0.997,0.98	chrNC_037647.1	+	390420-390505	390423-390505	390205-390309
1484	LOC408576	NA	0.00290944528282	0.00776810390729213	0.07	0.933,0.823,0.842,0.831	0.799,0.725,0.783,0.828,0.802	chrNC_037638.1	-	19201003-19202469	19201003-19202466	19207086-19207437
1485	LOC408576	NA	0.0318854254626	0.0672031354133738	0.13	0.677,0.469,0.572,0.55	0.576,0.353,0.34,0.443,0.471	chrNC_037638.1	-	19201003-19202486	19201003-19202466	19207086-19207437
1486	LOC408576	NA	0.5273559061	0.754322741282266	0	0.103,0.101,0.134,0.158	0.203,0.128,0.103,0.109,0.077	chrNC_037638.1	-	19201003-19202486	19201003-19202469	19207086-19207437
1487	LOC408576	NA	0.832730969514	1	0.019	1,1,0.567,0.412	0.662,0.72,0.907,0.495,0.844	chrNC_037638.1	-	19213584-19214632	19213584-19214629	19228787-19228939
1488	LOC411115	NA	0.0156267646151	0.035601617192243	0.069	0.419,0.516,0.362,0.473	0.32,0.371,0.419,0.42,0.336	chrNC_037642.1	-	11214300-11214524	11214300-11214521	11214599-11214817
1489	LOC551792	NA	0.838633510419	1	-0.019	0.967,1,0.871,1	1,1,0.891,1,1	chrNC_037638.1	-	23240211-23241216	23240211-23241010	23241750-23242892
1490	LOC551792	NA	0.951052543893	1	-0.018	0.974,1,0.867,1	1,1,0.891,1,1	chrNC_037638.1	-	23240211-23241418	23240211-23241010	23241750-23242892
1491	LOC551792	NA	4.78200590237e-10	3.53999450635719e-09	-0.094	0.916,0.922,0.875,0.912	1,1,1,1,1	chrNC_037638.1	-	23240211-23241418	23240211-23241216	23241750-23242892
1492	LOC551792	NA	0.286648789848	0.459113829383104	0.035	1,1,1,1	0.93,1,0.894,1,1	chrNC_037638.1	-	23240211-23241216	23240211-23241010	23241843-23242892
1493	LOC551792	NA	0.300503561475	0.476502713090053	0.034	1,1,1,1	0.931,1,0.897,1,1	chrNC_037638.1	-	23240211-23241418	23240211-23241010	23241843-23242892
1494	LOC551792	NA	0.00158333188675	0.00449386844327573	0.032	0.971,0.972,1,1	1,0.959,0.951,0.95,0.907	chrNC_037638.1	-	23240211-23241418	23240211-23241216	23241843-23242892
1495	LOC725435	NA	0.0569966549478	0.113322267600409	0.032	0.217,0.115,0.163,0.08	0.098,0.125,0.289,0.046,0	chrNC_037642.1	+	11957817-11958022	11957832-11958022	11957608-11957741
1496	LOC725435	NA	0.000163795034746	0.00056450788760675	0.093	0.855,0.764,0.782,0.822	0.735,0.631,0.758,0.757,0.681	chrNC_037642.1	+	11960132-11960328	11960135-11960328	11959533-11959795
1497	LOC102653800	NA	0.442964939344	0.657160210211966	0.061	0.096,0.271,0.238,0.514	0.169,0.259,0.204,0.236,0.224	chrNC_037638.1	-	23455274-23455517	23455274-23455499	23456232-23456430
1498	LCCH3	NA	4.0968565207e-09	2.66739911299552e-08	-0.052	0,0.037,0.031,0.014	0.099,0.083,0.063,0.049,0.071	chrNC_037646.1	-	1333826-1333908	1333826-1333893	1336111-1336217
1499	LOC102654095	NA	0.434121547737	0.648779762652162	0.139	1,0.759,0.863,0.673	0.527,0.842,0.446,1,0.609	chrNC_037642.1	-	12544762-12546048	12544762-12546043	12546449-12546728
1500	LOC410864	NA	0.142346829334	0.254898123972858	-0.245	0,0.821,0.427,0.588	0.835,0.826,0.492,0.61,0.756	chrNC_037639.1	+	11567112-11567282	11567125-11567282	11566569-11566685
1501	LOC101664701	NA	0.0232106852348	0.0506994919195065	-0.006	0.931,0.966,1,0.949	0.951,0.957,0.984,0.977,0.969	chrNC_037638.1	+	23800740-23800868	23800744-23800868	23799937-23800486
1502	LOC408669	NA	2.37475164089e-07	1.23633505465988e-06	0.053	0.196,0.176,0.108,0.165	0.102,0.119,0.145,0.081,0.095	chrNC_037639.1	-	13880761-13881226	13880761-13881157	13882697-13883341
1503	LOC408669	NA	2.68626423328e-08	1.57105756673648e-07	-0.031	0.083,0.055,0.055,0.055	0.093,0.101,0.086,0.111,0.074	chrNC_037639.1	-	13882697-13883341	13882697-13883272	13883472-13883672
1504	LOC408669	NA	1	1	0.002	0.116,0.135,0.063,0.102	0.102,0.108,0.13,0.078,0.092	chrNC_037639.1	-	13880761-13881226	13880761-13881157	13884645-13884950
1505	LOC412088	NA	0.000246902371095	0.000822601981132787	0.047	1,1,1,0.91	1,0.912,0.948,0.897,0.895	chrNC_037638.1	+	24214673-24214826	24214709-24214826	24214397-24214437
1506	LOC100577694	NA	0.00922329470568	0.0222456175926291	-0.123	0.228,0.424,0.12,0.1	0.319,0.291,0.392,0.259,0.444	chrNC_037651.1	+	2688017-2688804	2688020-2688804	2687260-2687723
1507	LOC410157	NA	3.52971491391e-06	1.59220195281883e-05	0.146	0.368,0.518,0.518,0.414	0.286,0.41,0.271,0.286,0.288	chrNC_037638.1	-	9072813-9073212	9072813-9073209	9075523-9075716
1508	LOC413328	NA	0.781386814055	1	-0.005	0.945,0.935,0.944,0.973	0.941,0.964,1,0.89,0.974	chrNC_037643.1	-	5379771-5379922	5379771-5379919	5381122-5381314
1509	LOC413328	NA	0.711080242693	0.94507565949655	-0.023	0.766,0.859,0.878,0.944	0.917,0.894,0.83,0.893,0.891	chrNC_037643.1	-	5379771-5379922	5379771-5379919	5381137-5381314
1510	LOC725460	NA	0	0	-0.336	0.109,0.244,0.167,0.089	0.576,0.489,0.454,0.438,0.485	chrNC_037638.1	-	24299122-24299327	24299122-24299312	24302478-24302575
1511	LOC725460	NA	1	1	-0.205	0,1,NA,0.405	0.922,0.63,0.656,0.654,0.505	chrNC_037638.1	-	24299122-24299327	24299122-24299312	24381362-24382111
1512	LOC409767	NA	0	0	0.306	0.542,0.57,0.712,0.596	0.271,0.29,0.309,0.312,0.314	chrNC_037648.1	-	16046646-16046874	16046646-16046796	16047873-16048060
1514	LOC551071	NA	0	0	-0.308	0.477,0.63,0.497,0.509	0.859,0.87,0.808,0.793,0.852	chrNC_037638.1	-	24413722-24414720	24413722-24414441	24417542-24417623
1515	LOC551071	NA	0.0446175406386	0.0907805683776334	-0.015	0.177,0.077,0.096,0.104	0.134,0.112,0.147,0.123,0.124	chrNC_037638.1	-	24417793-24418082	24417793-24418067	24418185-24418499
1516	LOC551071	NA	0.0520329715925	0.104322377486757	0.044	0.69,0.617,0.632,0.654	0.578,0.604,0.594,0.619,0.627	chrNC_037638.1	-	24418185-24418499	24418185-24418487	24418825-24419216
1517	LOC410079	NA	0.0025670534093	0.00692924906286573	0.294	1,0.614,0.608,0.915	0.425,0.596,0.617,0.689,0.122	chrNC_037640.1	-	12172081-12172371	12172081-12172318	12172603-12172652
1518	LOC107965037	NA	4.08018757037e-06	1.82830295441787e-05	0.029	1,1,0.994,0.969	0.925,0.962,0.961,0.968,0.993	chrNC_037647.1	+	10080362-10080881	10080648-10080881	10064062-10064510
1519	LOC107965037	NA	2.80184409007e-09	1.86467554959831e-08	0.136	0.822,0.778,0.882,0.901	0.738,0.635,0.783,0.753,0.64	chrNC_037647.1	+	10080362-10080881	10080648-10080881	10075138-10075429
1520	LOC107965037	NA	1	1	0.001	1,1,1,1	1,0.994,1,1,1	chrNC_037647.1	+	10080362-10080881	10080648-10080881	10076413-10076529
1521	LOC409028	NA	0.0239064634485	0.0520460965616419	0.078	1,0.845,0.978,0.875	0.864,0.914,0.868,0.768,0.817	chrNC_037643.1	+	5440561-5442652	5440567-5442652	5440255-5440448
1522	LOC413545	NA	1.66203972574e-06	7.83740198769543e-06	-0.019	0.955,0.934,0.926,0.942	0.966,0.963,0.967,0.951,0.943	chrNC_037648.1	-	928786-928927	928786-928924	929032-929255
1523	LOC413545	NA	0	0	0.062	0.061,0.093,0.124,0.063	0.024,0.025,0.021,0.023,0.025	chrNC_037648.1	-	931638-931752	931638-931723	932558-932798
1524	LOC726735	NA	0.017247113395	0.0389320805290643	-0.013	0.976,0.957,0.969,0.976	0.982,0.95,1,1,0.982	chrNC_037639.1	+	2851370-2851536	2851388-2851536	2850959-2851083
1525	LOC410933	NA	4.13392498877e-05	0.000158888553622426	0.069	1,0.903,0.971,0.964	0.814,0.981,0.847,0.915,0.895	chrNC_037640.1	-	9358577-9358735	9358577-9358675	9358813-9358920
1526	LOC410933	NA	0.0210990929033	0.046691031142274	-0.078	0.924,0.717,0.826,0.759	0.874,0.875,0.787,0.931,0.954	chrNC_037640.1	-	9359516-9359610	9359516-9359605	9359814-9359875
1527	LOC724785	NA	0	0	0.179	0.746,0.765,0.826,0.803	0.572,0.608,0.613,0.629,0.61	chrNC_037645.1	+	7624929-7625782	7624932-7625782	7624586-7624678
1528	LOC724785	NA	0.960992428782	1	-0.007	0.046,0.124,0.117,0.113	0.131,0.088,0.102,0.081,0.131	chrNC_037645.1	+	7625864-7627361	7625881-7627361	7624929-7625782
1529	LOC724567	NA	0.35341777633	0.548147219800731	0.022	0.821,0.838,0.871,0.883	0.871,0.889,0.782,0.897,0.716	chrNC_037644.1	-	9560545-9560778	9560545-9560775	9560850-9561042
1532	LOC102655185	NA	1	1	0.181	NA,1,1,1	1,1,NA,1,0.277	chrNC_037638.1	-	3212401-3214897	3212401-3214852	3214943-3216215
1534	LOC411345	NA	0.232171408596	0.387000090084141	0.028	0.231,0.101,0.167,0.194	0.131,0.147,0.138,0.144,0.166	chrNC_037646.1	+	4850994-4851164	4851015-4851164	4849910-4850047
1535	LOC552473	NA	1.97259986123e-11	1.66042517914126e-10	0.098	0.903,0.891,0.907,0.873	0.818,0.84,0.803,0.764,0.753	chrNC_037638.1	+	11695101-11695288	11695155-11695288	11694691-11695014
1536	LOC411018	NA	0.289742827092	0.463245632427565	-0.056	0.842,0.842,1,0.564	1,0.663,0.878,0.836,0.962	chrNC_037641.1	-	10802742-10803060	10802742-10803014	10803283-10803561
1537	LOC411018	NA	0.967204882032	1	-0.192	1,0,0.587,0.884	0.728,0.828,0.934,0.767,0.793	chrNC_037641.1	-	10802742-10803060	10802742-10803014	10803286-10803561
1538	LOC412712	NA	0	0	0.106	0.974,0.956,0.958,0.967	0.862,0.841,0.88,0.841,0.867	chrNC_037638.1	+	25081195-25081503	25081200-25081503	25080773-25081047
1539	LOC413753	NA	0.160367862909	0.282289228390956	0.25	0.738,0.513,1,0.462	0.26,0.297,0.544,0.591,0.448	chrNC_037649.1	+	10082877-10083412	10082940-10083412	10081530-10081866
1540	LOC413753	NA	0.00130391917084	0.00376811721883388	0.157	1,1,1,1	0.596,1,0.721,1,0.898	chrNC_037649.1	+	10082877-10083412	10082930-10083412	10081530-10081870
1541	LOC413753	NA	0.0768966203428	0.148835722182124	0.187	0.36,0.831,1,1	1,0.36,0.841,0.535,0.319	chrNC_037649.1	+	10082877-10083412	10082940-10083412	10081530-10081870
1542	LOC413753	NA	0.000306142057804	0.000996621494200492	0.035	1,1,1,0.988	0.916,0.982,1,0.921,0.99	chrNC_037649.1	+	10082877-10083412	10083244-10083412	10081530-10081870
1544	LOC413753	NA	0.000290289766101	0.000950742967278669	0.035	1,1,1,0.988	0.917,0.982,1,0.92,0.99	chrNC_037649.1	+	10082930-10083412	10083244-10083412	10081530-10081870
1545	LOC413753	NA	0.000354469563389	0.00114021042890128	0.035	1,1,1,0.988	0.915,0.982,1,0.922,0.991	chrNC_037649.1	+	10082940-10083412	10083244-10083412	10081530-10081870
1546	LOC413753	NA	0.73561602083	0.96863279156075	-0.174	0.425,0.425,1,1	0.563,1,1,0.869,1	chrNC_037649.1	+	10082877-10083412	10082930-10083412	10081530-10082090
1547	LOC413753	NA	0.16162351025	0.283760055032813	0.063	0.584,1,1,0.678	0.738,0.413,0.875,0.738,1	chrNC_037649.1	+	10082877-10083412	10082940-10083412	10081530-10082090
1548	LOC413753	NA	1	1	-0.009	1,1,0.957,0.976	1,1,1,0.989,0.97	chrNC_037649.1	+	10082877-10083412	10083244-10083412	10081530-10082090
1550	LOC413753	NA	1	1	-0.009	1,1,0.957,0.976	1,1,1,0.989,0.97	chrNC_037649.1	+	10082930-10083412	10083244-10083412	10081530-10082090
1551	LOC413753	NA	1	1	-0.008	1,1,0.957,0.977	1,1,1,0.989,0.97	chrNC_037649.1	+	10082940-10083412	10083244-10083412	10081530-10082090
1552	LOC413753	NA	0.0231737123612	0.0506973508555149	0.02	0.7,0.978,0.9,0.954	0.82,0.844,0.815,0.902,0.933	chrNC_037649.1	+	10082930-10083412	10083244-10083412	10081531-10081866
1553	LOC413753	NA	0.143282881726	0.256221274932927	0.027	0.792,0.835,0.782,0.8	0.79,0.786,0.711,0.753,0.836	chrNC_037649.1	+	10090074-10090448	10090077-10090448	10089081-10089942
1554	LOC413753	NA	3.16291665359e-06	1.43392630838929e-05	0.128	0.473,0.473,0.345,0.371	0.296,0.292,0.252,0.252,0.343	chrNC_037649.1	+	10092236-10093239	10092239-10093239	10090532-10092160
1555	LOC552002	NA	0.0066566125194	0.0166077257870903	-0.045	0.361,0.311,0.366,0.333	0.399,0.388,0.385,0.389,0.38	chrNC_037648.1	-	4350069-4350174	4350069-4350156	4350366-4350527
1556	LOC411760	NA	0.000145161241065	0.000504794946406216	0.115	0.787,0.819,0.93,0.869	0.728,0.656,0.758,0.734,0.803	chrNC_037641.1	-	10282721-10283025	10282721-10283013	10283606-10283886
1557	LOC725485	NA	0.414714227905	0.623571421145971	0.011	0.135,0.135,0.196,0.154	0.164,0.13,0.166,0.122,0.137	chrNC_037645.1	-	12668510-12668710	12668510-12668704	12669264-12669335
1558	LOC725485	NA	0.00183130687151	0.00513297838881745	-0.073	0.62,0.611,0.601,0.622	0.693,0.628,0.718,0.669,0.722	chrNC_037645.1	-	12670926-12671035	12670926-12671032	12674587-12674637
1560	LOC102654089	NA	1	1	-0.019	1,1,1,0.925	1,1,1,1,1	chrNC_037647.1	+	9911665-9911883	9911697-9911883	9910946-9910960
1561	LOC102654089	NA	0.373864315484	0.573678154305178	0.032	0.817,0.875,0.901,0.733	0.767,0.786,0.865,0.772,0.809	chrNC_037647.1	+	9911665-9911883	9911697-9911883	9911177-9911562
1562	LOC102654089	NA	0.42167640083	0.631929914055829	-0.033	0.88,1,0.649,1	1,0.761,1,0.815,1	chrNC_037647.1	+	9913020-9913257	9913023-9913257	9912676-9912934
1563	LOC102654089	NA	0.173911239872	0.301416401625493	0.012	0.153,0.185,0.266,0.108	0.063,0.504,0.116,0.076,0.069	chrNC_037647.1	+	9913020-9913257	9913101-9913257	9912676-9912934
1564	LOC102654089	NA	0.271087203292	0.440190879384005	0.005	0.117,0.141,0.247,0.059	0.046,0.396,0.111,0.068,0.061	chrNC_037647.1	+	9913023-9913257	9913101-9913257	9912676-9912934
1565	LOC102654089	NA	0.000712062771596	0.00215452811741589	-0.054	0.073,0.099,0.086,0.097	0.146,0.152,0.149,0.092,0.174	chrNC_037647.1	+	9913338-9913548	9913352-9913548	9913101-9913257
1566	LOC102654089	NA	3.46330015294e-05	0.000134451681224768	-0.455	0.077,0.265,0.439,0.136	1,0.581,0.711,0.302,0.827	chrNC_037647.1	+	9915627-9918471	9915650-9918471	9915247-9915550
1567	LOC102654089	NA	0.382588088679	0.584089877321913	-0.119	1,0.689,0.835,1	1,1,1,1,1	chrNC_037647.1	+	9915876-9918471	9915962-9918471	9915247-9915782
1568	LOC102654089	NA	0.0168335836358	0.0381260209421053	-0.112	0.255,0.359,0.511,0.205	0.511,0.517,0.363,0.448,0.382	chrNC_037647.1	+	9919338-9919608	9919397-9919608	9918934-9919269
1569	LOC724303	NA	0.470236552065	0.690904158700883	-0.031	0.45,0.195,0.133,0.479	0.29,0.531,0.406,0.217,0.284	chrNC_037641.1	+	7982973-7983162	7983067-7983162	7977780-7977917
1570	LOC409348	NA	1.93179558572e-07	1.01353624710979e-06	0.056	0.88,0.857,0.958,0.935	0.835,0.843,0.842,0.862,0.878	chrNC_037648.1	-	2416542-2416759	2416542-2416741	2416992-2417127
1571	LOC409348	NA	0.434600803257	0.648779762652162	0.013	1,1,0.983,0.968	0.965,0.977,0.941,0.991,1	chrNC_037648.1	-	2416542-2416759	2416542-2416741	2417409-2417686
1572	LOC409348	NA	0.181359275945	0.312877428475565	0.023	0.914,0.923,0.926,0.977	0.861,0.848,0.93,0.955,0.966	chrNC_037648.1	-	2418356-2418501	2418356-2418495	2418581-2418737
1573	LOC409348	NA	1.70737197802e-06	8.02316362540877e-06	0.11	0.275,0.222,0.387,0.279	0.201,0.206,0.149,0.206,0.141	chrNC_037648.1	-	2420050-2420264	2420050-2420237	2421154-2421292
1574	LOC408631	NA	0.665646103087	0.898838466037518	-0.003	0.925,0.902,0.928,0.911	0.95,0.923,0.896,0.925,0.903	chrNC_037638.1	+	25452941-25453094	25452953-25453094	25452727-25452860
1575	LOC408631	NA	0	0	-0.157	0.724,0.745,0.918,0.861	0.992,0.989,0.957,0.944,0.962	chrNC_037638.1	+	25454860-25455140	25455013-25455140	25454542-25454716
1576	LOC408631	NA	7.02206071068e-11	5.58432860737665e-10	0.067	0.981,0.98,0.993,0.969	0.917,0.941,0.897,0.888,0.924	chrNC_037638.1	+	25457326-25457421	25457338-25457421	25455903-25456077
1577	LOC408631	NA	3.37174732579e-13	3.30089176604514e-12	0.128	1,1,0.961,0.964	0.816,0.952,0.863,0.859,0.775	chrNC_037638.1	+	25459249-25459482	25459291-25459482	25455903-25456077
1578	LOC408631	NA	1.10738079395e-06	5.36226327106254e-06	0.061	0.941,0.94,0.879,0.905	0.853,0.863,0.864,0.807,0.888	chrNC_037638.1	+	25457326-25457421	25457338-25457421	25456643-25456762
1579	LOC408631	NA	6.38506810291e-05	0.000236984258434929	0.131	0.326,0.466,0.504,0.38	0.288,0.393,0.221,0.271,0.269	chrNC_037638.1	+	25459249-25459482	25459291-25459482	25457326-25457421
1580	LOC408631	NA	0.571892059622	0.802311705658694	0.035	0.219,0.193,0.505,0.251	0.225,0.309,0.222,0.262,0.266	chrNC_037638.1	+	25459249-25459482	25459291-25459482	25457853-25457951
1582	Syt1	NA	0.000262127295013	0.000864796033119812	-0.047	0.751,0.735,0.788,0.723	0.804,0.782,0.785,0.79,0.821	chrNC_037638.1	-	5117260-5117358	5117260-5117352	5117439-5117584
